ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
18B232D13F5AB068,electric_bike,2026-01-09 20:18:06.981000 UTC,2026-01-09 20:53:04.055000 UTC,,,Narragansett Ave & School St,CHI00911,41.91,-87.67,41.940128,-87.7864806,member
6D6737FBF13D2BAB,electric_bike,2026-01-15 17:02:47.485000 UTC,2026-01-15 17:11:35.635000 UTC,Narragansett Ave & McLean Ave,CHI00805,Narragansett Ave & School St,CHI00911,41.9159,-87.78511,41.940128,-87.7864806,member
D42BBCF8211921EC,electric_bike,2026-01-09 22:27:40.687000 UTC,2026-01-09 22:37:01.811000 UTC,Narragansett Ave & McLean Ave,CHI00805,Narragansett Ave & School St,CHI00911,41.9159,-87.78511,41.940128,-87.7864806,casual
FB523463B0E9CD67,electric_bike,2026-01-05 16:33:40.578000 UTC,2026-01-05 16:39:53.536000 UTC,Narragansett Ave & McLean Ave,CHI00805,Narragansett Ave & School St,CHI00911,41.9159,-87.78511,41.940128,-87.7864806,member
0883023EDA0D3D05,electric_bike,2026-01-16 07:05:40.058000 UTC,2026-01-16 07:09:12.753000 UTC,Mason Ave & Grand Ave,CHI02017,Public Rack - Fullerton Ave & Narragansett Ave,CHI01466,41.9204347,-87.7743901,41.923739,-87.785835,casual
496F9D8D88BA48C2,classic_bike,2026-01-20 20:18:28.418000 UTC,2026-01-20 20:55:15.835000 UTC,Milwaukee Ave & The 606,CHI00622,Merrimac Park,CHI00814,41.913754,-87.6826658,41.95261,-87.78535,member
2745423D719DEEAE,classic_bike,2026-01-24 12:18:33.466000 UTC,2026-01-24 12:48:48.354000 UTC,Marmora Ave & Belmont Ave,CHI01783,Merrimac Park,CHI00814,41.9382897,-87.7737692,41.95261,-87.78535,member
7D42C07BFF422D71,classic_bike,2026-01-03 17:39:56.183000 UTC,2026-01-03 18:04:29.541000 UTC,Leclaire Ave & Belmont Ave,CHI01764,Merrimac Park,CHI00814,41.939041,-87.754197,41.95261,-87.78535,member
0A62D93132B2270D,electric_bike,2026-01-03 14:01:43.109000 UTC,2026-01-03 14:01:50.069000 UTC,Merrimac Park,CHI00814,Merrimac Park,CHI00814,41.95261,-87.78535,41.95261,-87.78535,member
6FE0B807BD99E398,electric_bike,2026-01-02 17:15:08.738000 UTC,2026-01-02 17:15:14.982000 UTC,Merrimac Park,CHI00814,Merrimac Park,CHI00814,41.95261,-87.78535,41.95261,-87.78535,member
73808FD1D8928364,electric_bike,2026-01-03 23:26:34.258000 UTC,2026-01-03 23:33:19.016000 UTC,Long & Irving Park,CHI00916,Merrimac Park,CHI00814,41.953038,-87.7621632,41.95261,-87.78535,member
66AF07AC99F03549,electric_bike,2026-01-20 16:33:50.162000 UTC,2026-01-20 16:38:51.337000 UTC,Long & Irving Park,CHI00916,Merrimac Park,CHI00814,41.953038,-87.7621632,41.95261,-87.78535,member
7CCB5EF4186AAA28,classic_bike,2026-01-23 14:38:13.814000 UTC,2026-01-23 14:42:20.315000 UTC,Marmora Ave & Irving Park Rd,CHI01804,Merrimac Park,CHI00814,41.9531072,-87.7747326,41.95261,-87.78535,member
791FA3F076CF3BEF,classic_bike,2026-01-09 16:18:27.229000 UTC,2026-01-09 17:10:14.861000 UTC,Kingsbury St & Erie St,CHI02028,Narragansett Ave & Wrightwood Ave,CHI00812,41.8939139,-87.6417358,41.92729,-87.78523,member
5B74F3E66D74E90F,electric_bike,2026-01-06 11:24:28.264000 UTC,2026-01-06 11:29:37.287000 UTC,Narragansett Ave & North Ave,CHI01920,Narragansett Ave & Wrightwood Ave,CHI00812,41.9095,-87.78491,41.92729,-87.78523,casual
8C6797D421E02806,electric_bike,2026-01-15 05:39:43.037000 UTC,2026-01-15 05:42:03.284000 UTC,Narragansett Ave & North Ave,CHI01920,Narragansett Ave & McLean Ave,CHI00805,41.9095,-87.78491,41.9159,-87.78511,casual
5ED82111F0BBDA71,electric_bike,2026-01-12 14:32:59.983000 UTC,2026-01-12 14:34:46.757000 UTC,Narragansett Ave & North Ave,CHI01920,Narragansett Ave & McLean Ave,CHI00805,41.9095,-87.78491,41.9159,-87.78511,casual
1B4E7DB0E490BF40,electric_bike,2026-01-17 01:57:57.508000 UTC,2026-01-17 02:01:29.395000 UTC,,,Narragansett Ave & McLean Ave,CHI00805,41.92,-87.78,41.9159,-87.78511,member
A402C1DFC08F6774,electric_bike,2026-01-05 06:40:01.246000 UTC,2026-01-05 06:46:41.163000 UTC,Narragansett Ave & School St,CHI00911,Narragansett Ave & McLean Ave,CHI00805,41.940128,-87.7864806,41.9159,-87.78511,member
9D700E90074EB5AD,electric_bike,2026-01-04 01:59:27.602000 UTC,2026-01-04 02:17:32.078000 UTC,Central Ave & Lake St,CHI00539,Narragansett Ave & North Ave,CHI01920,41.887695193,-87.765468597,41.9095,-87.78491,casual
9111C08D5AE9F011,electric_bike,2026-01-17 02:16:14.798000 UTC,2026-01-17 02:29:43.053000 UTC,Austin Blvd & Lake St,CHI00541,Narragansett Ave & North Ave,CHI01920,41.887943794272111,-87.774273455142975,41.9095,-87.78491,casual
60232F07F68AA162,electric_bike,2026-01-10 02:13:24.977000 UTC,2026-01-10 02:26:31.029000 UTC,Austin Blvd & Lake St,CHI00541,Narragansett Ave & North Ave,CHI01920,41.887943794272111,-87.774273455142975,41.9095,-87.78491,casual
74C8DDBBA92E5EC3,electric_bike,2026-01-03 01:47:29.470000 UTC,2026-01-03 02:04:38.703000 UTC,,,Narragansett Ave & North Ave,CHI01920,41.89,-87.77,41.9095,-87.78491,casual
5D607F71236A62E5,electric_bike,2026-01-11 01:24:21.094000 UTC,2026-01-11 01:43:42.097000 UTC,,,Narragansett Ave & North Ave,CHI01920,41.91,-87.73,41.9095,-87.78491,casual
A13897FA42CD59FE,classic_bike,2026-01-05 03:23:01.734000 UTC,2026-01-05 03:32:38.765000 UTC,Narragansett Ave & Wrightwood Ave,CHI00812,Narragansett Ave & North Ave,CHI01920,41.92729,-87.78523,41.9095,-87.78491,casual
4463A263B080ACC4,electric_bike,2026-01-31 16:10:35.518000 UTC,2026-01-31 16:43:56.047000 UTC,,,Narragansett Ave & North Ave,CHI01920,41.96,-87.72,41.9095,-87.78491,casual
C199275E61292D22,electric_bike,2026-01-11 14:08:12.152000 UTC,2026-01-11 14:17:49.625000 UTC,Laramie Ave & Bloomingdale Ave,CHI01906,Wellington Ave & Mulligan Ave,CHI01899,41.91432,-87.75572,41.93473,-87.78436,casual
77B071F915F988A6,classic_bike,2026-01-04 14:37:57.609000 UTC,2026-01-04 14:50:21.022000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Hyacinth Ave & Milwaukee Ave,CHI02014,41.96861,-87.76108,41.99282,-87.78377,member
33B2B899FD50F708,electric_bike,2026-01-03 16:59:58.751000 UTC,2026-01-03 17:08:45.724000 UTC,,,Hyacinth Ave & Milwaukee Ave,CHI02014,41.98,-87.76,41.99282,-87.78377,member
61535498F2E03351,electric_bike,2026-01-31 22:20:17.601000 UTC,2026-01-31 22:21:04.818000 UTC,Hyacinth Ave & Milwaukee Ave,CHI02014,Hyacinth Ave & Milwaukee Ave,CHI02014,41.99282,-87.78377,41.99282,-87.78377,member
60C74B8171C6962C,electric_bike,2026-01-31 22:15:11.652000 UTC,2026-01-31 22:19:41.738000 UTC,Hyacinth Ave & Milwaukee Ave,CHI02014,Hyacinth Ave & Milwaukee Ave,CHI02014,41.99282,-87.78377,41.99282,-87.78377,member
5B04E2761C1CF2DB,electric_bike,2026-01-12 19:18:46.671000 UTC,2026-01-12 19:35:47.148000 UTC,Lavergne Ave & Fullerton Ave,CHI01850,Melvina Ave & Giddings Ave,CHI01954,41.924034,-87.751191,41.96648,-87.78202,member
7E5F2E88ABAAE697,electric_bike,2026-01-11 02:24:56.218000 UTC,2026-01-11 02:40:39.196000 UTC,Lockwood Ave & Wrightwood Ave,CHI00813,Melvina Ave & Giddings Ave,CHI01954,41.927766,-87.758544,41.96648,-87.78202,member
8233BB0A6DF38566,classic_bike,2026-01-23 16:51:33.944000 UTC,2026-01-23 17:03:19.047000 UTC,Merrimac Park,CHI00814,Melvina Ave & Giddings Ave,CHI01954,41.95261,-87.78535,41.96648,-87.78202,member
EEB2D16EB03A1530,classic_bike,2026-01-14 04:46:59.417000 UTC,2026-01-14 05:17:06.474000 UTC,California Ave & Montrose Ave,CHI00300,Melvina Ave & Giddings Ave,CHI01954,41.961068,-87.695439,41.96648,-87.78202,member
9E7FD75A5313DFFD,classic_bike,2026-01-07 04:47:10.003000 UTC,2026-01-07 05:23:21.418000 UTC,Wolcott (Ravenswood) Ave & Montrose Ave,CHI00357,Melvina Ave & Giddings Ave,CHI01954,41.961406,-87.676169,41.96648,-87.78202,member
92BD2D0B90864CF3,classic_bike,2026-01-12 14:38:15.484000 UTC,2026-01-12 15:16:10.459000 UTC,Melvina Ave & Giddings Ave,CHI01954,Melvina Ave & Giddings Ave,CHI01954,41.96648,-87.78202,41.96648,-87.78202,casual
453BD47FF5017E5D,classic_bike,2026-01-11 00:55:57.742000 UTC,2026-01-11 02:21:28.675000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Melvina Ave & Giddings Ave,CHI01954,41.96861,-87.76108,41.96648,-87.78202,casual
A631A0C81398A4DE,classic_bike,2026-01-02 01:32:22.421000 UTC,2026-01-02 01:43:26.848000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Melvina Ave & Giddings Ave,CHI01954,41.96861,-87.76108,41.96648,-87.78202,casual
EC63E8521F4B34FC,classic_bike,2026-01-23 00:22:28.802000 UTC,2026-01-23 00:32:20.897000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Melvina Ave & Giddings Ave,CHI01954,41.96861,-87.76108,41.96648,-87.78202,member
A50932C376F35BFC,electric_bike,2026-01-22 15:37:37.725000 UTC,2026-01-22 15:46:19.626000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Melvina Ave & Giddings Ave,CHI01954,41.96861,-87.76108,41.96648,-87.78202,casual
8D961F411D509FDA,electric_bike,2026-01-03 01:44:55.497000 UTC,2026-01-03 01:51:00.001000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Melvina Ave & Giddings Ave,CHI01954,41.96861,-87.76108,41.96648,-87.78202,casual
EF49627725877757,electric_bike,2026-01-21 16:29:07.893000 UTC,2026-01-21 16:43:42.755000 UTC,Public Rack - Leamington & Elston,CHI01707,Melvina Ave & Giddings Ave,CHI01954,41.977894,-87.756315,41.96648,-87.78202,casual
84A546903E2608B7,electric_bike,2026-01-27 20:24:35.888000 UTC,2026-01-27 20:25:10.539000 UTC,,,,,41.91,-87.78,41.91,-87.78,casual
4A97AB51E759E26C,electric_bike,2026-01-17 02:07:39.286000 UTC,2026-01-17 02:07:57.516000 UTC,,,,,41.92,-87.78,41.92,-87.78,member
3E5EB3B4146DEDF2,electric_bike,2026-01-02 17:46:49.962000 UTC,2026-01-02 18:07:07.372000 UTC,Mason Ave & Grand Ave,CHI02017,,,41.9204347,-87.7743901,41.93,-87.78,member
F7CF981C46BC6A18,electric_bike,2026-01-09 07:46:56.000000 UTC,2026-01-09 07:57:20.587000 UTC,Keystone Ave & Fullerton Ave,CHI00663,,,41.92459,-87.72785,41.92,-87.78,casual
51FBA86DA6AC6207,electric_bike,2026-01-08 07:26:17.361000 UTC,2026-01-08 07:43:14.523000 UTC,Sacramento Ave & Linden Pl,CHI02179,,,41.92575,-87.70258,41.92,-87.78,casual
375340F9456FF666,electric_bike,2026-01-13 07:27:24.793000 UTC,2026-01-13 07:45:56.021000 UTC,Sacramento Ave & Linden Pl,CHI02179,,,41.92575,-87.70258,41.92,-87.78,casual
D2282144C301FFD2,electric_bike,2026-01-13 18:21:37.798000 UTC,2026-01-13 18:28:06.869000 UTC,Central Ave & Altgeld St,CHI01760,,,41.9258119,-87.7663685,41.92,-87.78,member
066B242C95952D40,electric_bike,2026-01-05 19:38:09.493000 UTC,2026-01-05 19:44:54.060000 UTC,Central Ave & Altgeld St,CHI01760,,,41.9258119,-87.7663685,41.92,-87.78,member
BF8F46E3A31FFE40,electric_bike,2026-01-22 19:33:10.392000 UTC,2026-01-22 19:40:07.237000 UTC,Narragansett Ave & Wrightwood Ave,CHI00812,,,41.92729,-87.78523,41.93,-87.78,casual
62D1C53E19C90060,electric_bike,2026-01-12 11:19:25.965000 UTC,2026-01-12 11:27:06.434000 UTC,Central Ave & Parker Ave,CHI00891,,,41.9301785,-87.7661217,41.92,-87.78,casual
7F53D250FF2F87EE,electric_bike,2026-01-18 14:26:16.644000 UTC,2026-01-18 14:59:54.864000 UTC,Meade Ave & Addison St,CHI00874,,,41.94595,-87.77888,41.95,-87.78,member
A5D3A7974FF5D627,electric_bike,2026-01-13 15:11:00.413000 UTC,2026-01-13 15:26:49.584000 UTC,,,Higgins Ave & Austin Ave,CHI01984,41.95,-87.74,41.97342,-87.77865,member
CE9334BC02934A1F,classic_bike,2026-01-26 19:30:28.719000 UTC,2026-01-26 19:51:03.508000 UTC,Keystone Ave & Montrose Ave,CHI00643,Higgins Ave & Austin Ave,CHI01984,41.96110801623,-87.7289701012,41.97342,-87.77865,member
A9117866C853D052,electric_bike,2026-01-12 19:15:05.836000 UTC,2026-01-12 19:26:51.258000 UTC,Public Rack - Nagel & Higgins,CHI01738,Higgins Ave & Austin Ave,CHI01984,41.976312,-87.78764,41.97342,-87.77865,member
D64CF0C6B25C54C1,electric_bike,2026-01-09 02:04:55.931000 UTC,2026-01-09 02:35:57.416000 UTC,Wood St & Beach Ave,CHI00329,Meade Ave & Diversey Ave,CHI01840,41.907655,-87.672552,41.93086,-87.77845,member
820AB36A2BA17605,classic_bike,2026-01-09 18:58:02.920000 UTC,2026-01-09 19:35:18.585000 UTC,Central Ave & Wellington Ave,CHI01759,Meade Ave & Diversey Ave,CHI01840,41.9349097,-87.7667718,41.93086,-87.77845,member
58701990C3648EF2,electric_bike,2026-01-10 17:43:26.079000 UTC,2026-01-10 18:18:23.400000 UTC,,,Meade Ave & Fullerton Ave,CHI01883,41.93,-87.79,41.924751,-87.778272,member
0AE8955C1E96B89D,electric_bike,2026-01-10 15:22:52.739000 UTC,2026-01-10 15:46:42.115000 UTC,,,Austin Ave & Milwaukee Ave,CHI01995,41.96,-87.68,41.98736,-87.77805,member
B53C0F2AEF8446A9,electric_bike,2026-01-26 16:38:31.123000 UTC,2026-01-26 16:44:15.441000 UTC,Edgebrook Metra,CHI02027,Public Rack - Hiawatha & Mendota,CHI01632,41.99753058,-87.765420556,42.00699,-87.778007,member
813C320735436857,classic_bike,2026-01-16 22:06:50.379000 UTC,2026-01-16 22:54:34.974000 UTC,Oakley Ave & Irving Park Rd,CHI00369,Mason Ave & Montrose Ave,CHI01967,41.95434085219,-87.6860796243,41.96056,-87.77588,member
DD9A93EA84E55E90,classic_bike,2026-01-12 10:38:20.798000 UTC,2026-01-12 10:42:06.903000 UTC,Linder Ave & Montrose Ave,CHI01982,Mason Ave & Montrose Ave,CHI01967,41.96081,-87.76488,41.96056,-87.77588,member
FEC60AFB0CE493A6,classic_bike,2026-01-13 17:25:08.313000 UTC,2026-01-13 18:02:28.033000 UTC,California Ave & Fletcher St,CHI00616,Marmora Ave & Irving Park Rd,CHI01804,41.93842879148,-87.698007756,41.9531072,-87.7747326,member
5CE93B0C4023AE9A,classic_bike,2026-01-12 20:13:32.371000 UTC,2026-01-12 20:53:17.433000 UTC,Troy St & Elston Ave,CHI00570,Marmora Ave & Irving Park Rd,CHI01804,41.94524356848,-87.7066499009,41.9531072,-87.7747326,member
9D88D1D080C573BD,classic_bike,2026-01-03 17:50:46.851000 UTC,2026-01-03 18:26:52.690000 UTC,Kilbourn Ave & Milwaukee Ave,CHI00694,Marmora Ave & Irving Park Rd,CHI01804,41.9489235,-87.7400354,41.9531072,-87.7747326,member
FF5DB0D54E11CE13,classic_bike,2026-01-08 17:44:49.350000 UTC,2026-01-08 18:25:17.464000 UTC,Merrimac Park,CHI00814,Marmora Ave & Irving Park Rd,CHI01804,41.95261,-87.78535,41.9531072,-87.7747326,member
A34CC2738A6E192A,classic_bike,2026-01-09 12:33:46.024000 UTC,2026-01-09 12:41:45.874000 UTC,Merrimac Park,CHI00814,Marmora Ave & Irving Park Rd,CHI01804,41.95261,-87.78535,41.9531072,-87.7747326,member
692818C9140D4E8E,electric_bike,2026-01-16 16:06:31.442000 UTC,2026-01-16 16:11:37.075000 UTC,Long & Irving Park,CHI00916,Marmora Ave & Irving Park Rd,CHI01804,41.953038,-87.7621632,41.9531072,-87.7747326,casual
D97360CA9911A8B6,classic_bike,2026-01-17 20:06:44.245000 UTC,2026-01-17 20:14:24.521000 UTC,Laramie Ave & Irving Park Rd,CHI01771,Marmora Ave & Irving Park Rd,CHI01804,41.9533354,-87.7583844,41.9531072,-87.7747326,member
E877A963D417656D,classic_bike,2026-01-06 13:08:37.482000 UTC,2026-01-06 13:15:51.207000 UTC,Laramie Ave & Irving Park Rd,CHI01771,Marmora Ave & Irving Park Rd,CHI01804,41.9533354,-87.7583844,41.9531072,-87.7747326,casual
5C09F6071CF83625,classic_bike,2026-01-08 14:17:44.732000 UTC,2026-01-08 14:25:10.080000 UTC,Laramie Ave & Irving Park Rd,CHI01771,Marmora Ave & Irving Park Rd,CHI01804,41.9533354,-87.7583844,41.9531072,-87.7747326,casual
07606EE024AA804C,electric_bike,2026-01-18 11:49:57.588000 UTC,2026-01-18 11:56:11.917000 UTC,Laramie Ave & Irving Park Rd,CHI01771,Marmora Ave & Irving Park Rd,CHI01804,41.9533354,-87.7583844,41.9531072,-87.7747326,casual
BE75B1A4B8F08D82,electric_bike,2026-01-05 14:41:16.044000 UTC,2026-01-05 14:46:31.252000 UTC,Laramie Ave & Irving Park Rd,CHI01771,Marmora Ave & Irving Park Rd,CHI01804,41.9533354,-87.7583844,41.9531072,-87.7747326,casual
C2481F0739E5EDD8,classic_bike,2026-01-19 15:15:32.254000 UTC,2026-01-19 15:24:25.876000 UTC,Laramie Ave & Irving Park Rd,CHI01771,Marmora Ave & Irving Park Rd,CHI01804,41.9533354,-87.7583844,41.9531072,-87.7747326,casual
204654C4EDE8FA29,classic_bike,2026-01-09 15:04:55.194000 UTC,2026-01-09 15:11:58.640000 UTC,Laramie Ave & Irving Park Rd,CHI01771,Marmora Ave & Irving Park Rd,CHI01804,41.9533354,-87.7583844,41.9531072,-87.7747326,casual
B11947E108F76DD4,electric_bike,2026-01-05 01:24:57.584000 UTC,2026-01-05 01:36:29.241000 UTC,Avondale Ave & Irving Park Rd,CHI00215,Marmora Ave & Irving Park Rd,CHI01804,41.953393,-87.732002,41.9531072,-87.7747326,casual
D55A71FA65F32642,classic_bike,2026-01-16 16:55:13.623000 UTC,2026-01-16 17:17:26.130000 UTC,Narragansett Ave & Montrose Ave,CHI01977,Marmora Ave & Irving Park Rd,CHI01804,41.959978,-87.786928,41.9531072,-87.7747326,member
D08AF76648FB9CFF,classic_bike,2026-01-14 21:59:04.282000 UTC,2026-01-14 22:05:43.324000 UTC,Central Ave & Madison St,CHI00595,Austin Blvd & Madison St,CHI00596,41.880121,-87.763238,41.880281,-87.774453,member
5ECF6B793CDF9E15,classic_bike,2026-01-03 17:07:46.128000 UTC,2026-01-03 17:45:58.605000 UTC,Karlov Ave & Armitage Ave,CHI01825,Austin Blvd & Madison St,CHI00596,41.91748,-87.728952,41.880281,-87.774453,member
2521AC7133B3D1EE,classic_bike,2026-01-16 06:51:41.999000 UTC,2026-01-16 07:04:39.350000 UTC,Lockwood Ave & Grand Ave,CHI01758,Mason Ave & Grand Ave,CHI02017,41.9175941,-87.7584143,41.9204347,-87.7743901,casual
9D71F25513AD5EAB,electric_bike,2026-01-08 02:16:33.107000 UTC,2026-01-08 02:22:29.521000 UTC,Mason Ave & Belmont Ave,CHI00941,Mason Ave & Grand Ave,CHI02017,41.9383682,-87.7725029,41.9204347,-87.7743901,casual
E6116B9D1598044D,electric_bike,2026-01-09 02:13:36.035000 UTC,2026-01-09 02:20:46.941000 UTC,Mason Ave & Belmont Ave,CHI00941,Mason Ave & Grand Ave,CHI02017,41.9383682,-87.7725029,41.9204347,-87.7743901,casual
D526C5684B255197,electric_bike,2026-01-10 01:53:40.699000 UTC,2026-01-10 01:59:53.988000 UTC,Mason Ave & Belmont Ave,CHI00941,Mason Ave & Grand Ave,CHI02017,41.9383682,-87.7725029,41.9204347,-87.7743901,casual
25C4511C0162C084,classic_bike,2026-01-16 14:02:18.027000 UTC,2026-01-16 14:09:44.200000 UTC,Austin Blvd & Madison St,CHI00596,Austin Blvd & Lake St,CHI00541,41.880281,-87.774453,41.887943794272111,-87.774273455142975,member
0118AE9E2B0C904F,classic_bike,2026-01-25 02:06:27.163000 UTC,2026-01-25 02:08:57.239000 UTC,Austin Blvd & Lake St,CHI00541,Austin Blvd & Lake St,CHI00541,41.887943794272111,-87.774273455142975,41.887943794272111,-87.774273455142975,casual
B4D9F08224C02FFA,electric_bike,2026-01-05 20:36:44.727000 UTC,2026-01-05 20:48:37.074000 UTC,,,Austin Blvd & Lake St,CHI00541,41.9,-87.74,41.887943794272111,-87.774273455142975,member
0BFC2D061A8AAC48,classic_bike,2026-01-23 10:34:26.353000 UTC,2026-01-23 10:47:46.412000 UTC,Marmora Ave & Irving Park Rd,CHI01804,Marmora Ave & Belmont Ave,CHI01783,41.9531072,-87.7747326,41.9382897,-87.7737692,member
06ED6492EE334E38,classic_bike,2026-01-05 23:48:48.373000 UTC,2026-01-06 00:08:53.908000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Marmora Ave & Belmont Ave,CHI01783,41.96861,-87.76108,41.9382897,-87.7737692,member
B3C59C4EE26FDFFA,classic_bike,2026-01-10 23:33:51.456000 UTC,2026-01-11 00:01:00.169000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Marmora Ave & Belmont Ave,CHI01783,41.96861,-87.76108,41.9382897,-87.7737692,member
AEDB8624150D0D22,electric_bike,2026-01-04 23:30:08.904000 UTC,2026-01-04 23:43:44.362000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Marmora Ave & Belmont Ave,CHI01783,41.96861,-87.76108,41.9382897,-87.7737692,member
0330B57F4994A9CC,electric_bike,2026-01-16 22:49:12.047000 UTC,2026-01-16 23:10:17.875000 UTC,Public Rack - Forest Glen Station ,CHI01740,Marmora Ave & Belmont Ave,CHI01783,41.97871,-87.75552,41.9382897,-87.7737692,member
0EF9FE2D05AE430B,electric_bike,2026-01-09 22:46:14.135000 UTC,2026-01-09 23:07:50.057000 UTC,Public Rack - Keating & Peterson,CHI01712,Marmora Ave & Belmont Ave,CHI01783,41.990159,-87.747183,41.9382897,-87.7737692,member
124E71C464B32268,electric_bike,2026-01-08 22:33:55.416000 UTC,2026-01-08 22:57:48.217000 UTC,Public Rack - Keating & Peterson,CHI01712,Marmora Ave & Belmont Ave,CHI01783,41.990159,-87.747183,41.9382897,-87.7737692,member
0414A2D73A479046,classic_bike,2026-01-09 10:21:34.803000 UTC,2026-01-09 11:05:53.562000 UTC,Lavergne Ave & Fullerton Ave,CHI01850,Menard Ave & Lawrence Ave,CHI01910,41.924034,-87.751191,41.96788,-87.77274,casual
DE1C093B994946CB,classic_bike,2026-01-12 18:45:54.844000 UTC,2026-01-12 18:49:53.898000 UTC,Melvina Ave & Giddings Ave,CHI01954,Menard Ave & Lawrence Ave,CHI01910,41.96648,-87.78202,41.96788,-87.77274,member
63085E160A84F349,electric_bike,2026-01-11 17:49:09.142000 UTC,2026-01-11 17:58:05.030000 UTC,Public Rack - Lotus Ave & Lawrence Ave,CHI01584,Menard Ave & Lawrence Ave,CHI01910,41.9676535,-87.7636298,41.96788,-87.77274,casual
A35A50C3F7E28BC4,classic_bike,2026-01-06 19:54:56.063000 UTC,2026-01-06 20:08:18.355000 UTC,Kenneth Ave & Lawrence Ave,CHI01945,Menard Ave & Lawrence Ave,CHI01910,41.967943,-87.739983,41.96788,-87.77274,member
2267F0D657EF6A65,electric_bike,2026-01-12 20:55:38.766000 UTC,2026-01-12 20:58:35.658000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Menard Ave & Lawrence Ave,CHI01910,41.968570709,-87.761082053,41.96788,-87.77274,member
D364FEFEC94A7A4E,classic_bike,2026-01-29 00:14:22.343000 UTC,2026-01-29 00:19:16.879000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Menard Ave & Lawrence Ave,CHI01910,41.96861,-87.76108,41.96788,-87.77274,member
1BC29FB64DC85082,electric_bike,2026-01-26 23:16:53.680000 UTC,2026-01-26 23:43:58.575000 UTC,Public Rack - Kenneth & Carmen,CHI01679,Mason Ave & Belmont Ave,CHI00941,41.972642,-87.739239,41.9383682,-87.7725029,member
A98884D6E7C3B7A1,electric_bike,2026-01-17 23:27:56.046000 UTC,2026-01-17 23:52:11.015000 UTC,Public Rack - Leamington & Elston,CHI01707,Mason Ave & Belmont Ave,CHI00941,41.977894,-87.756315,41.9383682,-87.7725029,member
C67D983F3C94BFF7,electric_bike,2026-01-20 23:14:39.857000 UTC,2026-01-20 23:34:35.142000 UTC,Lynch Ave & Elston Ave,CHI02000,Mason Ave & Belmont Ave,CHI00941,41.98096,-87.76149,41.9383682,-87.7725029,member
5211CC6CBD83B148,electric_bike,2026-01-13 22:31:31.873000 UTC,2026-01-13 22:55:09.123000 UTC,,,Mason Ave & Belmont Ave,CHI00941,41.99,-87.75,41.9383682,-87.7725029,member
98D2CA958967C364,electric_bike,2026-01-11 23:18:28.375000 UTC,2026-01-11 23:38:57.051000 UTC,Public Rack - Keating & Peterson,CHI01712,Mason Ave & Belmont Ave,CHI00941,41.990159,-87.747183,41.9383682,-87.7725029,member
C8C2D661ADDEDF70,electric_bike,2026-01-12 22:35:25.028000 UTC,2026-01-12 22:56:22.466000 UTC,Public Rack - Keating & Peterson,CHI01712,Mason Ave & Belmont Ave,CHI00941,41.990159,-87.747183,41.9383682,-87.7725029,member
58E9210A1B4FC993,electric_bike,2026-01-15 22:40:10.341000 UTC,2026-01-15 23:07:22.076000 UTC,Public Rack - Keating & Peterson,CHI01712,Mason Ave & Belmont Ave,CHI00941,41.990159,-87.747183,41.9383682,-87.7725029,member
D643F3939F524E5D,electric_bike,2026-01-05 19:02:49.416000 UTC,2026-01-05 19:03:05.011000 UTC,Fullerton & Monitor,CHI00942,Fullerton & Monitor,CHI00942,41.9237918,-87.7723116,41.9237918,-87.7723116,member
398EC6303F34D814,electric_bike,2026-01-05 19:04:54.303000 UTC,2026-01-05 19:05:37.416000 UTC,Fullerton & Monitor,CHI00942,Fullerton & Monitor,CHI00942,41.9237918,-87.7723116,41.9237918,-87.7723116,member
E1DBCB7208CB2991,electric_bike,2026-01-07 13:00:17.535000 UTC,2026-01-07 13:22:01.488000 UTC,Fullerton & Monitor,CHI00942,Fullerton & Monitor,CHI00942,41.9237918,-87.7723116,41.9237918,-87.7723116,casual
2FE50043DE119BB3,classic_bike,2026-01-31 22:00:45.451000 UTC,2026-01-31 22:09:46.001000 UTC,Austin Blvd & Madison St,CHI00596,Mayfield Ave & Roosevelt Rd,CHI01904,41.880281,-87.774453,41.86569,-87.77176,member
B04834BFC895FC5F,electric_bike,2026-01-15 18:25:15.370000 UTC,2026-01-15 18:39:45.172000 UTC,Drake Ave & Addison St,CHI00536,Major Ave & Addison St,CHI01791,41.947326,-87.717582,41.94602,-87.7717,member
119650EA075FB31B,electric_bike,2026-01-19 11:36:48.839000 UTC,2026-01-19 11:43:39.576000 UTC,,,,,41.79,-87.76,41.79,-87.77,casual
69F7B177DCFD39B3,electric_bike,2026-01-12 09:26:12.812000 UTC,2026-01-12 09:54:45.203000 UTC,,,,,41.79,-87.74,41.79,-87.77,casual
